time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen
2021/4/24 16:00,27.9,7.73,7.15,202.86,19.95,6.77,0.311,0.125,2.979
2021/4/24 20:00,27.31,6.97,5.67,204.14,20.14,5.95,0.4,0.114,3.51
2021/4/25 0:00,27.1,6.85,5.19,203.95,19.15,5.63,0.381,0.114,3
2021/4/25 4:00,27.09,6.8,4.85,204.36,18.77,5.65,0.344,0.11,3.02
2021/4/25 8:00,27.19,6.86,4.75,204.4,16.27,5.63,0.324,0.11,3.285
2021/4/25 12:00,27.45,7.29,5.69,202.57,17.62,6.72,0.228,0.125,3.273
2021/4/25 16:00,27.81,7.95,6.06,200.89,18.96,6.62,0.169,0.122,3.239
2021/4/25 20:00,27.44,7.26,5.1,202.64,17.82,6.2,0.206,0.107,3.184
2021/4/26 0:00,27.32,6.88,4.06,201.91,13.11,5.46,0.19,0.091,3.203
2021/4/26 4:00,27.21,6.86,3.98,201.78,13.67,5.57,0.172,0.093,3.255
2021/4/26 8:00,27.08,6.72,3.75,201.98,16.42,5.68,0.168,0.096,3.397
2021/4/26 12:00,26.72,6.73,6.17,201.91,13.5,5.85,0.201,0.098,3.201
2021/4/26 16:00,26.72,6.7,6.97,200.9,11.52,5.45,0.219,0.098,3.235
2021/4/26 20:00,26.64,6.64,5.86,201.5,12.54,5.45,0.213,0.099,3.273
2021/4/27 0:00,26.52,6.6,5.26,201.48,13.58,5.44,0.193,0.095,3.173
2021/4/27 4:00,26.36,6.49,4.73,200.61,16.01,5.65,0.23,0.102,3.158
2021/4/27 8:00,26.24,6.3,3.69,195.68,12.79,4.86,0.462,0.09,3.431
2021/4/27 12:00,26.51,6.38,4.34,194.84,12.51,5.13,0.455,0.097,3.318
2021/4/27 16:00,26.51,6.36,3.95,194.57,12.26,4.96,0.454,0.097,3.297
2021/4/27 20:00,26.35,6.31,3.45,194.18,13.23,4.77,0.468,0.094,3.239
2021/4/28 0:00,26.24,6.3,3.29,193.97,13.12,4.66,0.482,0.095,3.16
2021/4/28 4:00,26.12,6.29,3.1,194.17,12.82,4.95,0.488,0.095,3.172
2021/4/28 8:00,26.02,6.28,3.06,193.76,12.42,4.57,0.453,0.091,3.328
2021/4/28 12:00,26.72,6.41,3.98,194.27,10.39,5.12,0.392,0.099,3.227
2021/4/28 16:00,26.7,6.42,3.82,193.79,11.22,4.9,0.357,0.096,3.17
2021/4/28 20:00,26.24,6.36,3.44,193.4,12.17,4.54,0.364,0.095,3.182
2021/4/29 0:00,25.88,6.33,3,194.1,11.91,4.66,0.383,0.089,3.134
2021/4/29 4:00,25.66,6.31,2.74,195.03,12.61,4.53,0.42,0.09,3.156
2021/4/29 8:00,25.52,6.32,2.95,194.08,11.78,4.53,0.377,0.091,3.229
2021/4/29 12:00,25.75,6.38,2.98,195.04,12.96,5.89,0.38,0.098,3.173
2021/4/29 16:00,26,6.42,3.41,195.8,10.61,20.73,0.353,0.092,3.285
2021/4/29 20:00,25.82,6.39,3.22,196.19,11.4,19.88,0.298,0.091,3.305
2021/4/30 0:00,25.54,6.34,4.89,197.05,10.07,4.53,0.296,0.089,3.3
2021/4/30 4:00,25.4,6.29,4.35,196.85,11.6,4.6,0.279,0.087,3.278
2021/4/30 8:00,25.39,6.27,4.03,196.86,11.19,4.43,0.328,0.088,3.376
2021/4/30 12:00,25.76,6.36,4.56,197.07,10.56,4.55,0.269,0.093,3.354
2021/4/30 16:00,26.12,6.51,5.75,195.96,10.27,5.04,0.188,0.087,3.365
2021/4/30 20:00,26.12,6.56,5.98,195.5,11.52,4.82,0.176,0.081,3.316
2021/5/1 0:00,26,6.52,5.51,195.21,17.78,4.63,0.164,0.082,3.224
2021/5/1 4:00,25.7,6.43,5.27,195.39,9.94,4.23,0.169,0.077,3.241
2021/5/1 8:00,25.63,6.42,5.06,195.12,9.56,4.61,0.157,0.081,3.44
2021/5/1 12:00,26.84,7.22,7.79,192.72,9.82,5.41,0.04,0.085,3.399
2021/5/1 16:00,27.95,8.6,10.63,190.75,11.8,6.12,0.025,0.088,3.286
2021/5/1 20:00,28.3,8.57,9.81,191.85,12.84,5.96,0.025,0.08,3.312
2021/5/2 0:00,28.17,8.48,9.44,191.55,11.45,5.96,0.025,0.08,3.312
2021/5/2 4:00,27.81,8.23,8.48,191.28,12.84,5.37,0.025,0.071,3.15
2021/5/2 8:00,27.79,8.13,8.14,190.66,12.85,5.66,0.025,0.081,3.337
2021/5/2 12:00,28.16,8.82,9.8,191.76,15.12,6.98,0.025,0.094,3.437
2021/5/2 16:00,27.8,8.59,8.24,191.9,10.35,6.09,0.025,0.083,3.267
2021/5/2 20:00,27.21,8,6.87,191.03,11.19,5.48,0.025,0.077,3.23
2021/5/3 0:00,26.98,7.45,5.87,191.36,10.64,5.48,0.025,0.077,3.23
2021/5/3 4:00,26.84,7.22,5.3,191.93,11.74,5.14,0.026,0.074,3.247
2021/5/3 8:00,26.84,7.09,4.85,192.19,11.26,5.06,0.025,0.076,3.405
2021/5/3 12:00,26.84,7.26,5.21,191.61,12.29,5.34,0.025,0.085,3.372
2021/5/3 16:00,27.32,7.61,5.28,190.63,10.8,5.39,0.025,0.089,3.422
2021/5/3 20:00,26.96,6.99,4.17,190.73,12.07,5.02,0.034,0.081,3.3
2021/5/4 0:00,26.96,6.97,3.87,190.94,12.06,5.02,0.034,0.081,3.3
2021/5/4 4:00,26.74,6.78,3.43,191.35,13.12,4.62,0.036,0.08,3.24
2021/5/4 8:00,26.84,6.7,3.19,190.65,13,4.86,0.059,0.087,3.365
2021/5/4 12:00,27.91,7.34,7.78,196.05,10.65,5.96,0.075,0.094,3.202
2021/5/4 16:00,29.17,8.1,8.96,194.81,11.51,6.35,0.044,0.095,3.246
2021/5/4 20:00,28.89,8.22,9.08,194.15,12.81,6.35,0.025,0.092,3.184
2021/5/5 0:00,28.29,7.53,7.75,194.61,16.56,6.35,0.025,0.092,3.184
2021/5/5 4:00,28.04,7.42,7.56,195.22,17.95,6.24,0.025,0.101,3.182
2021/5/5 8:00,27.81,7.16,7.27,195.43,21.43,6.21,0.025,0.118,3.333
2021/5/5 12:00,28.89,8.44,10.01,193.77,16.69,7.04,0.025,0.108,3.158
2021/5/5 16:00,29.38,8.74,10.83,191.7,18.97,7.24,0.025,0.108,2.989
2021/5/5 20:00,28.2,8.02,7.96,192.58,18.94,6.04,0.025,0.096,2.773
2021/5/6 0:00,27.56,6.99,6.27,194.15,15.08,5.29,0.041,0.091,2.712
2021/5/6 4:00,27.32,6.86,5.76,192.18,13.06,4.9,0.046,0.087,2.649
2021/5/6 8:00,27.2,6.72,5.25,191.04,12.82,5.2,0.054,0.087,2.685
2021/5/6 12:00,27.44,6.97,6.17,188.65,12.65,5.05,0.029,0.1,2.632
2021/5/6 16:00,28.42,7.91,7.73,186.57,12.28,5.32,0.025,0.098,2.602
2021/5/6 20:00,28.05,7.61,7.01,187.35,12.09,4.97,0.025,0.091,2.602
2021/5/7 0:00,27.68,6.94,5.54,186.11,12.95,4.65,0.025,0.089,2.55
2021/5/7 4:00,27.69,6.8,5.14,184.6,12.03,4.4,0.037,0.089,2.538
2021/5/7 8:00,27.91,6.75,4.97,182.05,12.32,4.62,0.051,0.1,2.56
2021/5/7 12:00,28.89,7.67,8.58,182.66,12.66,5.39,0.025,0.094,2.689
2021/5/7 16:00,29.5,8.35,9.95,182.37,14,5.66,0.025,0.096,2.517
2021/5/7 20:00,29.02,8.33,9.47,182.81,16.61,5.69,0.025,0.091,2.534
2021/5/8 0:00,28.54,7.44,8.04,179.13,17.85,5.04,0.025,0.091,2.362
2021/5/8 4:00,28.41,7.28,7.52,180.37,15.33,4.81,0.025,0.087,2.348
2021/5/8 8:00,28.41,7.07,7.26,179.89,15.1,4.98,0.025,0.089,2.503
2021/5/8 12:00,29.86,8.65,11.15,178.24,19.05,6.18,0.025,0.103,2.579
2021/5/8 16:00,30.11,9,12.47,180.97,19.17,6.69,0.025,0.098,2.487
2021/5/8 20:00,30.72,9.23,12.1,185.82,21.03,6.83,0.025,0.083,2.414
2021/5/9 0:00,30.24,9.09,10.67,180.05,19.04,6.43,0.025,0.089,2.375
2021/5/9 4:00,29.87,8.96,9.36,178.55,18.18,5.74,0.025,0.088,2.373
2021/5/9 8:00,29.74,8.93,9.28,177.79,28.68,7.21,0.025,0.099,2.736
2021/5/9 12:00,30.72,9.31,11.21,183.69,20.61,7.09,0.025,0.097,2.48
2021/5/9 16:00,31.23,9.38,10.86,185.13,18.33,6.98,0.025,0.085,2.308
2021/5/9 20:00,31.26,9.46,10.31,187.76,19.89,7.23,0.025,0.084,2.344
2021/5/10 0:00,30.24,9.05,7.56,180.98,18.88,7.23,0.025,0.084,2.344
2021/5/10 4:00,29.98,8.84,6.73,178.75,18.73,5.86,0.025,0.072,2.332
2021/5/10 8:00,29.74,8.81,6.48,178.08,19.13,6.25,0.025,0.071,2.362
2021/5/10 12:00,30.72,9.21,10.71,172.16,18.18,6.79,0.025,0.092,2.343
2021/5/10 16:00,31.5,9.28,12.04,183.33,17.77,6.99,0.025,0.085,2.351
2021/5/10 20:00,30.96,9.23,11.18,181.99,17.21,6.82,0.025,0.078,2.42
2021/5/11 0:00,30.47,8.91,8.73,179.41,16.47,6.82,0.025,0.078,2.42
2021/5/11 4:00,30.11,8.69,7.71,178.72,16.49,5.67,0.025,0.073,2.373
2021/5/11 8:00,30.11,8.72,7.91,177.16,14.93,5.61,0.025,0.068,2.522
2021/5/11 12:00,31.08,9.03,9.28,179.72,16.36,6.63,0.025,0.081,2.494
2021/5/11 16:00,30.96,9.06,9.22,178.69,15.81,6.39,0.025,0.074,2.449
2021/5/11 20:00,30.84,8.96,8.36,178.1,16.38,6.25,0.025,0.073,2.441
2021/5/12 0:00,30.48,8.81,7.5,176.98,17.69,5.7,0.025,0.067,2.292
2021/5/12 4:00,30.35,8.72,7.01,176.47,16.28,5.47,0.025,0.067,2.282
2021/5/12 8:00,30.11,8.72,6.85,176.96,16.33,5.39,0.025,0.064,2.382
2021/5/12 12:00,31.07,8.92,8.99,179.02,14.73,6.15,0.025,0.072,2.368
2021/5/12 20:00,29.98,8.61,7.19,173.17,17.83,5.91,0.025,0.075,2.116
2021/5/13 0:00,29.75,8.5,6.72,171.98,19.43,5.72,0.025,0.073,2.076
2021/5/13 4:00,29.62,8.02,5.98,173.5,19.33,5.53,0.06,0.07,2.074
2021/5/13 8:00,29.38,7.53,5.7,175.63,18.86,5.32,0.084,0.075,2.29
2021/5/13 12:00,29.74,7.93,6.26,175.04,18.73,5.73,0.066,0.083,2.276
2021/5/13 20:00,29.38,7.13,6.21,175.31,20.64,5.49,0.127,0.082,2.109
2021/5/14 0:00,29.26,7.2,5.82,176.41,20.48,5.35,0.111,0.08,2.251
2021/5/14 4:00,29.14,6.99,5.38,177.66,19.25,5.11,0.124,0.08,2.255
2021/5/14 8:00,28.99,6.61,4.49,181.97,20.1,5.47,0.283,0.095,2.345
2021/5/14 12:00,30.21,6.95,6.3,181.63,19.25,5.78,0.215,0.098,2.304
2021/5/14 16:00,30.96,7.18,6.85,181.47,22.78,5.59,0.218,0.103,2.693
2021/5/14 20:00,30.11,6.82,6.11,182.06,24.05,4.78,0.24,0.101,2.626
2021/5/15 0:00,29.86,6.69,5.38,183.13,24.05,5.27,0.259,0.101,2.603
2021/5/15 4:00,29.63,6.64,5.07,183.66,22.73,5.25,0.258,0.1,2.64
2021/5/15 8:00,29.5,6.6,4.96,188.05,20.51,5.6,0.261,0.101,2.725
2021/5/15 12:00,30.6,6.93,6.28,188.78,19.18,5.56,0.18,0.106,2.311
2021/5/15 16:00,31.72,7.82,8.04,185.03,19.56,5.9,0.083,0.104,2.286
2021/5/15 20:00,30.84,7.08,6.33,187.34,21.61,5.81,0.107,0.097,2.639
2021/5/16 0:00,30.48,6.87,5.77,188.03,19.72,5.4,0.12,0.091,2.155
2021/5/16 4:00,30.25,6.75,5.15,188.33,16.86,4.76,0.123,0.087,2.204
2021/5/16 8:00,30.35,6.82,5.41,188.44,16.1,5.3,0.113,0.088,2.342
2021/5/16 12:00,31.69,7.85,7.79,185.22,15.71,5.55,0.025,0.091,2.193
2021/5/16 16:00,32.68,8.6,9.57,184.57,16.59,6.25,0.025,0.092,2.187
2021/5/16 20:00,31.69,8.57,8.29,182.15,20.63,6.87,0.025,0.09,2.237
2021/5/17 0:00,31.18,7.97,6.68,182.73,20.28,6.22,0.025,0.086,2.162
2021/5/17 4:00,30.97,7.46,6.13,184.94,17.67,,0.025,0.082,2.224
2021/5/17 12:00,32.07,8.47,8.51,180.75,20.55,7.23,0.025,0.091,2.404
2021/5/17 16:00,32.68,8.94,9.1,176.24,18.73,7.3,0.025,0.086,2.23
2021/5/18 0:00,31.44,8.27,8.03,175.79,16.58,7.3,0.025,0.086,2.23
2021/5/18 4:00,31.44,8.15,7.65,176.88,15.51,5.39,0.025,0.077,2.128
2021/5/18 8:00,31.33,8.03,7.35,176.77,15.05,5.39,0.025,0.075,2.213
2021/5/18 12:00,32.31,8.8,9.1,177.24,15.28,6.34,0.025,0.079,2.166
2021/5/18 16:00,33.05,9.01,9.58,178.4,15.04,6.48,0.025,0.076,2.103
2021/5/18 20:00,32.31,8.83,8.38,176.96,17.39,6.71,0.025,0.076,2.008
2021/5/21 8:00,30.96,7.68,4.51,177.14,14.1,5.35,0.027,0.069,2.122
2021/5/21 12:00,31.7,8.3,7.87,176.18,15.26,5.66,0.025,0.075,2.219
2021/5/21 16:00,32.19,8.8,9.74,176.44,17.7,6.73,0.025,0.072,2.234
2021/5/21 20:00,31.58,8.57,8.22,176.03,17.39,5.87,0.025,0.073,2.105
2021/5/22 0:00,31.08,8.2,6.93,175.58,16.94,5.65,0.025,0.069,2.064
2021/5/22 4:00,30.84,7.58,5.92,177.13,16.1,4.84,0.025,0.067,2.069
2021/5/22 8:00,30.92,7.7,6.18,176.94,15.05,4.84,0.025,0.065,2.124
2021/5/22 12:00,31.95,8.51,8.28,175.3,17.1,6.25,0.025,0.073,2.088
2021/5/22 16:00,32.32,8.74,8.69,176.5,17.39,6.25,0.025,0.072,2.012
2021/5/22 20:00,31.58,8.44,7.3,175.39,18.24,5.81,0.025,0.068,2.04
2021/5/23 0:00,31.21,8.05,6.3,175.71,16.82,5.35,0.025,0.066,1.942
2021/5/23 4:00,30.96,7.83,6.03,176.62,17.92,5.28,0.025,0.069,1.947
2021/5/23 8:00,31.08,8.1,6.67,176.42,18.48,4.89,0.025,0.069,2.085
2021/5/23 12:00,32.31,8.62,8.49,176.04,17.7,6.18,0.025,0.076,2.155
2021/5/23 16:00,32.71,8.84,9.16,177.54,20.2,6.74,0.025,0.074,2.037
2021/5/23 20:00,32.07,8.69,7.76,176.21,18.86,6.12,0.025,0.071,1.985
2021/5/24 0:00,31.7,8.45,6.95,175.6,19.05,5.26,0.025,0.068,1.916
2021/5/24 4:00,31.49,8.43,6.97,176.73,21.84,5.36,0.025,0.083,1.971
2021/5/24 8:00,31.7,8.65,8.29,176.57,24.48,6.29,0.025,0.084,2.176
2021/5/24 12:00,,8.85,,178.63,27.59,7.41,0.025,0.095,2.064
2021/5/24 16:00,32.44,9.51,11.5,190.4,43.37,9.95,0.025,0.113,2.281
2021/5/24 20:00,31.94,9.45,10.54,184.67,42.88,9.45,0.025,0.116,2.147
2021/5/25 0:00,31.7,9.37,9.11,183.38,43.86,9.45,0.025,0.116,2.147
2021/5/25 4:00,31.55,8.84,7.32,180.83,26.18,6.76,0.025,0.094,1.888
2021/5/25 8:00,31.46,8.8,7.23,180.24,28.33,6.64,0.025,0.089,2.04
2021/5/25 12:00,32.31,9.3,10.36,183.32,41.22,9.7,0.025,0.116,2.257
2021/5/25 16:00,33.54,9.61,11.61,191.32,36.76,10.12,0.025,0.105,2.129
2021/5/25 20:00,32.44,9.2,9.07,182.57,31.49,8.11,0.025,0.098,1.98
2021/5/26 0:00,32.06,8.81,7.9,180.63,27.01,8.11,0.025,0.098,1.98
2021/5/26 4:00,31.71,8.33,6.6,178.12,25.79,6.21,0.025,0.086,1.95
2021/5/26 8:00,31.7,8.26,6.55,177.99,23.25,5.94,0.025,0.084,2.239
2021/5/26 12:00,32.69,8.94,8.98,178.76,28.25,7.26,0.025,0.101,2.133
2021/5/26 16:00,32.93,9.06,9.26,179.7,25.73,7.08,0.025,0.086,2.015
2021/5/26 20:00,32.18,8.77,7.78,178.54,26.24,6.71,0.025,0.086,1.901
2021/5/27 0:00,31.95,8.35,6.84,178.37,20.93,6.71,0.025,0.086,1.901
2021/5/27 4:00,31.7,8.07,6.1,177.87,19.93,5.67,0.025,0.075,1.874
2021/5/27 8:00,31.82,8.25,6.25,176.33,22.97,6.33,0.025,0.078,2.132
2021/5/27 12:00,33.18,8.9,8.24,179.17,21.68,6.9,0.025,0.086,2.021
2021/5/27 16:00,33.43,8.97,7.87,178.28,21.18,6.68,0.025,0.08,1.987
2021/5/27 20:00,32.68,8.77,6.91,175.9,22.53,6.5,0.025,0.08,1.912
2021/5/28 0:00,32.43,8.57,6.14,175.5,21.31,6.58,0.025,0.081,1.915
2021/5/28 4:00,32.17,8.25,5.68,175.49,20.36,5.64,0.025,0.077,1.895
2021/5/28 8:00,32.22,8.46,5.94,174.89,24.6,5.87,0.025,0.087,2.096
2021/5/28 12:00,33.3,9.05,7.68,177.18,22.6,6.97,0.025,0.089,2.046
2021/5/28 16:00,33.51,9.06,9.73,175.15,20.88,7.33,0.025,0.081,1.822
2021/5/28 20:00,32.89,8.85,8.86,172.71,22.58,7.02,0.025,0.081,1.781
2021/5/29 0:00,32.64,8.62,7.78,171.39,21.38,6.09,0.025,0.08,1.776
2021/5/29 4:00,32.47,8.45,7.28,170.73,20.2,6.41,0.025,0.079,1.689
2021/5/29 8:00,32.52,8.61,7.5,170.42,19.23,6.07,0.025,0.077,1.789
2021/5/29 12:00,32.51,8.59,7.78,171.77,21,6.47,0.025,0.078,1.689
2021/5/29 16:00,32.64,8.95,8.34,172.16,22.52,6.7,0.025,0.082,1.659
2021/5/29 20:00,32.51,8.71,7.98,170.46,21.73,6.79,0.025,0.079,1.523
2021/5/30 0:00,32.05,8.54,7.95,169.57,20.27,6.04,0.025,0.076,1.564
2021/5/30 4:00,31.78,8.13,6.73,169.49,18.3,6.06,0.044,0.074,1.553
2021/5/30 8:00,31.79,8.2,6.63,167.87,21.64,6.1,0.025,0.074,1.694
2021/5/30 16:00,32.55,6.73,7.01,200.67,11.78,5,0.025,0.121,1.577
2021/5/30 20:00,32.63,8.83,10.77,165.33,24.95,6.95,0.031,0.112,1.79
2021/5/31 0:00,32.64,8.82,9.88,178.86,19.38,6.84,0.025,0.094,1.538
2021/5/31 4:00,32.43,8.59,9.51,166.39,22.76,6.22,0.025,0.091,1.645
2021/5/31 8:00,32.39,9.14,9.14,690.36,14.08,2.94,0.025,0.123,2.235
2021/5/31 12:00,32.64,8.7,9.89,282.97,12.42,2.76,0.025,0.092,1.605
2021/5/31 16:00,33.25,9.66,17.6,192.91,51.15,11.18,0.025,0.123,1.986
2021/5/31 20:00,32.9,9.62,15.77,173.9,57.17,11.34,0.025,0.133,2.094
2021/6/1 0:00,32.52,9.32,12.88,167.98,38.19,8.26,0.025,0.104,1.755
2021/6/1 4:00,32.15,9.05,11.04,165.52,36.18,7.77,0.025,0.098,1.738
2021/6/1 8:00,32.15,8.89,10.01,164.6,33.32,7.81,0.025,0.088,1.822
2021/6/1 12:00,33.02,9.43,13.34,170.31,41.84,9.24,0.025,0.103,1.909
2021/6/1 16:00,33.14,9.6,15.66,175.06,44.78,10.14,0.025,0.104,1.766
2021/6/1 20:00,32.64,9.4,12.39,169.02,43.4,9.72,0.025,0.101,1.822
2021/6/2 0:00,32.27,9.15,10.56,165.71,42.8,8.83,0.025,0.1,1.635
2021/6/2 4:00,31.9,8.91,9.15,164.28,43.54,8.53,0.025,0.099,1.675
2021/6/2 8:00,31.78,8.55,8.17,163.63,38.13,7.22,0.055,0.092,1.796
2021/6/2 12:00,32.49,8.77,9.72,164.39,31.53,8.13,0.026,0.099,1.756
2021/6/2 16:00,31.78,7.71,7.42,174.23,27.71,7.01,0.196,0.085,1.629
2021/6/2 20:00,31.54,7.46,7.07,173.8,27.89,6.99,0.192,0.085,1.641
2021/6/3 0:00,31.42,7.08,6.49,174.89,26.08,6.68,0.24,0.082,1.559
2021/6/3 4:00,31.29,6.76,5.74,177.2,21.44,5.58,0.317,0.081,1.436
2021/6/3 8:00,31.29,6.65,5.59,178.86,19.62,5.86,0.378,0.074,1.561
2021/6/3 12:00,32.27,7.26,7.2,180.83,17.38,6.55,0.293,0.087,1.495
2021/6/3 16:00,32.89,8,8.11,180.21,21.45,6.84,0.23,0.09,1.483
2021/6/3 20:00,32.02,7.25,6.91,182.43,22.72,5.87,0.253,0.085,1.435
2021/6/4 0:00,31.67,6.87,6.4,185.19,19.42,5.87,0.253,0.085,1.435
2021/6/4 4:00,31.41,6.75,6.08,186.68,17.68,5.01,0.285,0.087,1.84
2021/6/4 8:00,30.92,6.75,5.77,186.65,21.3,5.8,0.306,0.091,1.988
2021/6/4 12:00,30.8,6.84,6.11,185.99,24.95,4.96,0.275,0.097,1.935
2021/6/4 16:00,30.68,6.79,6.15,185.77,27.44,5.35,0.325,0.109,2.009
2021/6/4 20:00,30.13,6.67,6.08,188.99,28.92,5.97,0.451,0.134,2.264
2021/6/5 0:00,29.95,6.66,5.69,189.65,24.49,5.31,0.507,0.145,2.337
2021/6/5 4:00,29.83,6.58,5.47,189.11,25.5,5.44,0.527,0.148,2.336
2021/6/5 8:00,29.83,6.61,5.59,190.53,25.21,5.65,0.581,0.174,2.68
2021/6/5 12:00,30.68,6.82,6.67,188.82,25.93,5.83,0.492,0.167,2.468
2021/6/5 16:00,32.15,7.97,8.73,186.01,26.66,6.61,0.345,0.166,2.409
2021/6/5 20:00,31.9,8.47,9.81,186.12,25.08,6.58,0.163,0.145,2.326
2021/6/6 0:00,30.68,7.34,7.49,188.82,23.53,5.89,0.271,0.141,2.352
2021/6/6 4:00,30.07,6.87,6.51,188.8,23.3,5.64,0.31,0.14,2.362
2021/6/6 8:00,29.95,6.84,6.61,188.32,23.81,5.01,0.278,0.132,2.458
2021/6/6 12:00,30.81,7.09,7.85,,19.84,5.42,0.207,0.144,2.224
2021/6/6 16:00,31.17,8.31,10.62,185.79,25.02,6.28,0.085,0.142,2.457
2021/6/6 20:00,32.16,9.09,12.84,183.87,18.26,6.4,0.054,0.135,2.024
2021/6/7 0:00,30.69,8.11,9.1,186.17,17.39,5.71,0.07,0.121,2.045
2021/6/7 4:00,30.57,8.86,10.6,185.21,14.42,5.4,0.025,0.102,1.996
2021/6/7 8:00,30.32,8.74,10.07,184.48,13.33,5.58,0.025,0.103,2.156
2021/6/7 12:00,32.16,9.15,12.2,186.77,13.98,6.93,0.025,0.118,2.091
2021/6/7 16:00,33.27,9.33,13.64,189.15,13.44,6.8,0.025,0.101,1.904
2021/6/7 20:00,32.28,9.27,12.16,186.85,12.31,5.88,0.025,0.086,1.875
2021/6/8 0:00,31.31,9.02,10.14,183.15,11.54,5.88,0.025,0.086,1.875
2021/6/8 4:00,31.06,8.89,9.2,182.74,10.53,5.01,0.047,0.082,1.879
2021/6/8 8:00,31.06,8.89,9.21,183.32,9.19,5.06,0.041,0.078,2.073
2021/6/8 12:00,32.16,8.99,9.77,184.52,9.57,5.41,0.027,0.083,2.02
2021/6/8 16:00,32.16,9.06,9.72,184.39,9.3,5.34,0.025,0.078,1.926
2021/6/8 20:00,31.79,8.91,8.62,182.84,9.24,4.92,0.03,0.074,1.88
2021/6/9 0:00,31.43,8.79,7.82,182.09,9.32,4.92,0.03,0.074,1.88
2021/6/9 4:00,31.18,8.68,7.18,181.76,8.83,4.69,0.061,0.073,1.87
2021/6/9 8:00,31.18,8.7,7.22,181.9,8.68,4.81,0.064,0.074,2.105
2021/6/9 12:00,32.78,8.91,8.86,189.6,8.73,5.18,0.029,0.076,1.891
2021/6/9 16:00,32.27,8.97,8.8,186.66,9.58,5.41,0.025,0.072,1.841
2021/6/9 20:00,31.67,8.84,8.39,185.56,9.89,5.25,0.059,0.072,1.878
2021/6/10 0:00,31.18,8.72,7.68,184.99,10.63,5.25,0.059,0.072,1.878
2021/6/10 4:00,30.81,8.55,7.43,184.22,11.08,4.76,0.076,0.07,1.81
2021/6/10 8:00,30.69,8.26,7.12,182.05,10.75,4.6,0.108,0.072,1.937
2021/6/10 12:00,31.92,8.75,8.45,183.71,10.96,5.45,0.025,0.079,1.895
2021/6/10 16:00,32.65,9.01,8.83,185.02,10.89,5.75,0.025,0.073,1.832
2021/6/10 20:00,31.89,8.88,8.64,182.57,13.37,5.34,0.025,0.07,1.786
2021/6/11 0:00,31.43,8.74,8.07,181.57,12.79,5.34,0.025,0.07,1.786
2021/6/11 4:00,31.05,8.53,7.42,180.24,11.39,4.84,0.042,0.067,1.69
2021/6/11 8:00,31.06,8.59,7.67,180.34,9.88,4.86,0.032,0.064,1.845
2021/6/11 12:00,32.16,8.83,8.3,181.25,9.9,5.45,0.025,0.072,1.778
2021/6/11 16:00,33.4,9.18,10.36,184.13,12.18,6.28,0.025,0.078,1.748
2021/6/11 20:00,32.15,8.91,8.34,178.37,16.85,5.57,0.033,0.07,1.62
2021/6/12 0:00,31.67,8.73,7.63,176.46,15.1,5.22,0.039,0.07,1.533
2021/6/12 4:00,31.3,8.39,6.78,174.05,13.71,4.92,0.057,0.068,1.559
2021/6/12 8:00,31.07,8.33,6.7,173.5,11.64,4.85,0.056,0.068,1.769
2021/6/12 12:00,31.55,8.54,7.42,174.13,13.93,5.39,0.028,0.075,1.747
2021/6/12 16:00,31.18,8.69,7.59,174.58,14.65,5.5,0.025,0.075,1.734
2021/6/12 20:00,30.73,8.31,6.6,174.46,16.07,5.06,0.045,0.069,1.729
2021/6/13 0:00,30.36,7.88,6.06,175.02,13.65,4.91,0.069,0.069,1.717
2021/6/13 4:00,30.08,7.44,5.61,174.88,13.86,4.63,0.073,0.066,1.744
2021/6/13 8:00,29.96,7.08,5.38,175.52,11.73,4.63,0.11,0.063,1.873
2021/6/13 12:00,30.21,7.69,6.31,175.63,13.24,5.13,0.062,0.072,1.818
2021/6/13 16:00,30.32,7.64,6.35,175.32,14.48,5.06,0.065,0.07,1.774
2021/6/13 20:00,29.96,7.2,5.83,175.32,13.59,4.72,0.09,0.067,1.812
2021/6/14 0:00,29.84,6.9,5.26,174.78,11.57,4.72,0.09,0.067,1.812
2021/6/14 4:00,29.6,6.81,5.14,172.8,10.89,4.5,0.161,0.066,1.731
2021/6/14 8:00,29.73,6.89,5.33,173.85,10.49,4.47,0.134,0.063,1.848
2021/6/14 12:00,31.06,8.02,7.28,172,10.78,5.37,0.03,0.073,1.785
2021/6/14 16:00,31.79,8.69,9.05,172.33,11.32,6.01,0.025,0.068,1.728
2021/6/14 20:00,31.42,8.81,8.6,173.68,11.71,5.61,0.025,0.063,1.635
2021/6/15 0:00,30.81,8.37,7.22,171.99,12.11,5.61,0.025,0.063,1.635
2021/6/15 4:00,30.32,7.98,6.68,168.72,11.12,4.9,0.025,0.059,1.492
2021/6/15 8:00,30.48,8.13,6.68,169.79,9.51,4.88,0.025,0.057,1.75
2021/6/15 12:00,31.06,8.72,8.28,171.4,12.58,5.75,0.025,0.067,1.592
2021/6/15 16:00,32.04,9.01,9.07,174.2,11.99,6.09,0.025,0.065,1.621
2021/6/15 20:00,31.43,8.81,8.14,170.83,13.86,5.53,0.025,0.059,1.501
2021/6/16 0:00,30.84,8.67,7.36,168.14,10.99,5.39,0.025,0.055,1.497
2021/6/16 4:00,30.7,8.56,6.68,167.49,10.52,5.16,0.025,0.054,1.402
